1.6238,1.7116,1.2697,0.73441,1.5557,1.6329,1.8483,1.6866,1.2682,1.1106,1.192,0.95527,1.3731,1.4322
0.92466,0.97647,1.3698,1.2595,0.62793,0.62526,1.1959,1.0597,1.19,1.0281,1.4243,1.2029,2.1175,1.773
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.7547,1.7741,1.6736,1.3288,1.7399,1.8616,1.5681,1.8067,1.743,1.645,1.7238,1.095,1.7647,1.654
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.2922,3.4583,3.1289,2.1869,3.0359,3.1732,3.0799,3.4364,2.9144,2.8807,3.0575,1.844,3.2814,2.9924
3.2059,3.4733,3.2123,2.3534,3.0762,2.9805,4.3214,3.3525,3.3877,3.1766,3.6825,1.9547,3.4291,3.2213
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.80028,0.91683,0.62355,0.51234,0.40777,0.55716,0.37913,0.58989,0.5735,0.47525,0.5233,0.27264,0.40167,0.64632
1.1261,1.1751,0.53376,0.45558,0.38579,0.46316,0.59933,0.80032,0.52296,0.66341,0.45132,0.24858,0.39139,0.662
3.7641,2.7943,3.205,2.7943,3.5846,3.0039,3.7641,3.5846,3.205,4.1049,4.1049,2.3467,4.267,3.5846
2.5923,2.8194,2.9468,2.2115,1.9937,2.2112,3.3033,2.4528,3.0692,2.9901,3.4077,1.7213,2.8887,2.7317
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.8136,2.2359,2.5826,2.1194,1.6531,1.9904,2.9052,2.3487,1.8205,1.9899,2.2075,1.0863,2.1468,2.0258
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,5.058,6.0199,2.2977,2.2977,3.8659,2.2977,0,6.0199,7.5204,3.8659
1.5466,1.87,1.7797,1.445,2.8223,3.1214,2.3154,2.2712,3.2449,2.4077,1.9487,2.9614,3.9278,2.7163
1.8382,2.2315,2.0858,1.6285,3.7533,4.1102,2.8905,2.7901,4.2145,2.9271,2.0643,4.0621,5.3498,3.5485
0.68771,0.68771,0.41287,0.16142,3.423,4.0938,1.7966,1.7966,2.0944,1.5056,0.46544,3.4228,4.3218,2.2897
1.7412,3.1025,1.5406,1.6063,1.8589,2.0776,2.6193,3.6509,2.899,3.4078,1.9022,2.6803,4.4588,2.293
1.7019,3.3353,2.2239,1.1004,0.065934,0.88827,5.2762,1.5773,2.3278,2.7097,3.44,1.6237,3.2378,2.9959
3.3432,3.9268,3.5285,3.0798,2.9834,2.6479,3.19,3.5285,4.1049,3.9935,4.5332,2.2227,3.6719,3.2901
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.4423,1.2183,0.73228,1.4666,1.01,4.3352,1.6987,1.2471,1.8229,1.588,1.8607,1.1856,2.6471,2.2225
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.7327,2.0603,1.6844,1.2684,1.9337,2.0216,2.3394,2.1539,2.0304,2.0584,2.1369,1.3083,2.1973,2.155
2.593,2.7277,2.6536,1.9999,1.9444,2.1004,3.3476,2.4076,2.8536,2.6919,3.1115,1.9067,3.133,2.9953
2.4479,2.6591,2.7202,2.3821,1.699,1.7817,2.3073,2.2833,2.8044,2.5923,3.1156,1.4741,2.3106,2.5068
2.4805,2.64,2.5172,1.9234,2.0074,2.1246,3.2509,2.3806,2.7487,2.5815,2.9875,1.8415,3.0296,2.8766
1.5454,1.6438,1.6444,1.3725,1.6217,1.5541,2.2463,2.2372,1.8803,1.7228,2.1114,1.1491,1.5689,1.7046
1.9003,2.0191,1.9329,1.6844,1.6878,3.4029,2.2386,2.1904,2.521,2.3349,2.7319,1.1964,1.9209,1.9624
2.7603,4.5285,4.5285,3.7222,2.7603,1.5683,3.7222,5.2227,4.5285,2.7603,0,3.7222,4.5285,1.5683
2.3431,2.5638,2.7232,1.9661,2.0782,2.2249,2.7212,2.8217,2.5713,2.4913,2.7144,1.6338,2.6654,2.5464
2.3702,2.7018,2.786,2.0486,2.0902,2.1903,2.7679,2.8552,2.6218,2.5331,2.6752,1.6453,2.7236,2.6375
2.3593,2.5728,2.6931,1.939,2.0952,2.2474,2.7346,2.7949,2.5713,2.4912,2.6684,1.6376,2.6716,2.5568
2.0922,2.2476,2.2563,1.7094,1.8234,1.9585,2.3269,2.3133,2.2915,2.2139,2.2283,1.3377,2.1396,2.1929
1.6049,1.7339,1.7647,1.307,1.3935,1.5135,1.744,1.938,1.7657,1.7131,1.475,1.0193,1.5555,1.5538
1.5725,1.7349,1.7925,1.3419,1.5189,1.6606,1.7502,2.15,1.75,1.6512,1.5429,1.1281,1.9185,1.5728
2.5126,2.752,2.9662,2.0115,2.2208,2.3227,2.8407,2.649,2.8644,2.6849,3.1722,2.0957,2.8283,2.8717
2.4769,2.7086,2.6428,1.9002,2.181,2.2959,2.7984,2.5295,2.7887,2.6491,3.0887,2.1008,2.7879,2.8595
2.0293,2.2242,2.5772,1.5447,1.7823,1.8319,2.485,2.0875,2.495,2.1341,2.6086,1.5058,2.3623,2.5751
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.8701,2.0475,2.3578,1.423,1.6461,1.6986,2.2899,1.9325,2.298,1.9662,2.4388,1.4233,2.2222,2.4109
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.1934,2.4053,2.8856,1.7781,1.9302,1.9732,2.7373,2.3171,2.7315,2.3863,2.7514,1.5405,2.6019,2.6937
2.0947,2.4536,2.6768,1.6829,1.8446,1.8485,2.53,2.3947,2.5599,2.2583,2.6275,1.4986,2.5087,2.8316
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.74959,0.91882,0.73443,0.61418,0.94001,0.90566,1.0861,1.0744,0.71507,0.66454,0.75402,0.54348,0.7374,0.87318
0.74959,0.91882,0.73443,0.61418,0.94001,0.90566,1.0861,1.0744,0.71507,0.66454,0.75402,0.54348,0.7374,0.87318
3.8697,3.8576,1.9761,2.0866,2.2671,1.739,2.5732,2.0866,2.9658,2.2699,1.5704,1.7214,2.9334,2.9334
1.7923,1.9807,1.8636,1.457,1.526,1.5779,2.0565,1.7987,2.1284,2.0409,2.1858,1.6206,1.9796,1.9285
1.5977,1.7912,1.6911,1.3526,1.362,1.3875,1.6319,1.6421,1.9409,1.8398,1.9182,1.5928,1.7456,1.7061
1.558,1.7455,1.6971,1.3615,1.4353,1.4593,1.6009,1.7115,1.8771,1.8397,1.9188,1.5684,1.7162,1.6802
1.9742,2.266,1.8578,1.6031,1.5052,1.6394,1.5718,1.675,2.4016,2.5223,2.5397,1.086,1.6779,1.598
2.5752,3.0592,3.22,2.5382,3.7352,4.0003,4.1946,4.0347,3.3957,3.465,3.8026,2.3155,3.8114,3.691
2.6929,3.0993,2.6984,2.1336,2.7971,2.8144,2.7736,2.8584,3.1539,3.037,3.1636,1.8816,3.2598,2.9647
2.4485,2.7196,2.3257,1.9569,2.2751,2.425,2.5999,2.563,2.5037,2.4309,2.6686,1.4942,2.3991,2.1824
0.75342,0.86972,0.42584,0.31865,1.594,1.8066,1.1927,1.447,2.2584,2.5851,2.2448,1.8708,2.5486,2.6992
1.155,1.1552,1.1552,1.1552,1.159,1.1873,2.6824,1.223,1.2732,1.3366,1.831,1.1552,1.223,1.1552
3.8214,4.2344,3.9907,2.9554,6.1247,6.0397,4.9405,4.773,3.5294,3.7935,3.7705,2.1818,3.5749,3.3295
2.9551,3.6869,2.744,2.0941,2.9585,3.2232,3.4447,3.4296,3.0121,2.8842,3.7059,1.9895,3.1713,3.3484
2.8163,3.3018,3.0037,2.193,3.4927,3.9537,3.8834,3.9993,2.8834,2.9034,3.1197,2.4669,4.0371,3.7757
2.069,2.2973,2.2116,1.6972,1.8912,2.1123,2.0045,2.1476,2.0666,1.9305,2.1767,1.3262,2.0205,1.9727
1.7339,2.987,1.7077,0.83055,2.5374,2.1611,2.7254,3.0785,1.7327,2.2056,1.9903,1.4008,3.3254,2.7775
2.8651,2.9804,2.8703,2.3391,2.7711,2.8631,2.917,2.9703,3.1188,3.1712,3.4598,1.9171,3.1352,2.9182
3.3851,3.6593,3.6069,2.6776,3.1604,3.2881,3.534,3.7002,3.7301,3.6011,3.8658,2.2508,3.6063,3.6185
1.2958,2.0253,1.2571,0.69311,1.8295,1.6133,1.8388,2.0386,1.2863,1.548,1.4597,0.95425,2.1423,1.8153
8.9384,5.0076,5.1304,3.226,4.8255,4.207,4.7177,6.7701,2.3878,4.0803,4.3408,4.6168,8.9393,5.4247
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.54,8.4515,5.9244,5.4931,7.6443,6.8502,9.4353,13.54,3.8168,3.8242,6.675,2.5587,6.675,4.1744
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.22029,0.23423,0.22219,0.16825,0.23805,0.25089,0.21979,0.21404,0.22632,0.22354,0.25414,0.12198,0.21618,0.1929
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.79837,0.88377,0.82666,0.53783,1.4719,1.4514,1.3897,1.2284,0.90321,0.77519,0.94825,0.66073,1.1015,1.1029
0.70019,0.77465,0.74374,0.57534,1.3074,1.2435,1.4065,1.0444,1.2007,1.0184,1.2564,0.65919,1.1467,1.1253
0.92343,1.0199,1.2631,0.92262,0.67549,0.8239,0.9533,0.92688,0.85378,0.89404,0.88658,0.53316,0.80461,0.74703
1.0425,1.124,1.1123,0.75548,1.4779,1.5975,1.6431,1.7674,1.6132,1.6301,1.7389,0.89377,1.55,1.4585
1.1988,1.4231,1.5225,1.1161,1.4564,1.5726,1.6601,1.7326,1.3984,1.4151,1.4698,0.96836,1.5026,1.4049
0.76963,0.78842,0.92757,0.82072,1.2505,0.99554,1.3822,1.4137,0.96655,0.97497,1.5306,0.88031,1.4706,1.3537
1.0811,1.1521,1.1805,0.91342,1.6513,1.0574,1.1645,1.2335,1.6767,1.7269,1.8174,1.0594,1.6585,1.6111
0.64986,0.69758,0.74053,0.52991,1.1452,1.1954,1.1047,1.1253,0.41873,0.58802,0.44549,0.62,1.0184,0.99487
2.2025,2.4143,2.4633,1.7648,1.3657,1.4931,1.2148,2.5295,2.7321,2.161,2.8816,1.397,2.3623,2.0908
1.8398,1.9372,1.9266,1.4137,1.9275,1.935,2.1504,2.1863,1.6841,1.5465,1.7727,1.1341,1.6968,1.7088
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.51751,0.55995,0.534,0.379,0.37847,0.3693,0.40876,0.43006,0.43765,0.46782,0.4655,0.26075,0.40184,0.39223
0.99395,1.1442,1.3149,0.57034,0.38131,0.40153,0.77691,0.54652,0.44813,0.37459,0.48133,0.45929,0.68473,0.81804
1.1156,1.4505,1.205,0.95923,1.3187,1.3783,1.4561,1.1572,0.42408,0.48836,0.85549,0.64926,0.56292,0.79806
1.4896,1.6144,1.7327,1.8027,1.281,1.369,1.5417,1.6422,1.4305,1.7445,1.6923,0.74529,1.6992,1.6354
3.6795,4.1781,2.7064,2.2922,3.4824,4.2081,2.7538,2.5915,1.9419,1.7544,2.3393,1.0696,2.1695,1.6802
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.8497,1.814,1.4646,1.0042,1.4797,1.5843,1.8454,1.3221,1.8909,1.9124,1.8373,0.83983,1.4661,1.0618
1.0537,1.3517,0.84072,0.71136,1.2102,1.2286,1.3256,1.146,1.0308,1.207,1.3652,0.90805,1.0539,1.0821
1.3933,1.4947,1.1953,0.99767,1.5016,1.5124,1.69,1.511,1.348,1.2983,1.435,0.87448,1.3609,1.3847
1.376,1.4705,1.0766,0.79904,1.1057,1.1641,1.3243,1.0509,1.294,1.3309,1.4218,0.64345,0.89552,0.82829
